"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TR6156|c2_g1",733.272242425962,-1.50817557952831,0.424636923836522,-3.55168261370725,0.000382776274254262,0.00240277098798693
"TR19894|c5_g1",36.2133973644975,-2.10779032481072,0.667151930942159,-3.15938578163759,0.00158102058101265,0.00762798225173881
"TR38925|c10_g2",236.644526827045,-1.91187019775054,0.375924487595548,-5.08578254632747,3.66113339855652e-07,6.70118644954518e-06
"TR7059|c1_g1",34.9342312031263,-1.79549671937644,0.427432256391913,-4.20065798153088,2.66140382177556e-05,0.000262479247239441
"TR17945|c4_g2",100.247607309893,-1.56718414992283,0.394132196536591,-3.97629060425499,6.99985784750453e-05,0.0005883219455909
"TR10849|c0_g2",6.15413560481782,-4.90833979033876,1.02865109757581,-4.77162742732313,1.82743307515165e-06,2.68649841206636e-05
"TR36383|c3_g1",149.165645900001,-1.33858754257022,0.196542321624393,-6.81068347777206,9.71361388946014e-12,5.74572891555986e-10
"TR10221|c0_g2",28.9023777818778,-2.98074401327245,0.613038174185453,-4.86224861483215,1.16059724226601e-06,1.81382283564883e-05
"TR23584|c0_g1",1153.36594032266,-3.45531824713455,0.749877677156495,-4.60784252204569,4.06868617519552e-06,5.33836375404127e-05
"TR29171|c8_g1",418.734442407312,-4.76315465369427,0.794002610919805,-5.9989156058019,1.98639555300174e-09,6.66241328842581e-08
"TR13993|c0_g2",362.49065108757,-2.48433157645346,0.54840673895758,-4.53008943904613,5.89587219834418e-06,7.30551868403755e-05
"TR23810|c0_g1",65.9622394999564,-5.37938408178089,0.71826882597171,-7.48937429451068,6.92027277790362e-14,6.41092692213912e-12
"TR22299|c0_g2",47.8077602726203,-1.70646811554905,0.478638673880035,-3.56525330833747,0.000363504935301035,0.00230551507887635
"TR22326|c3_g1",369.119737899339,-1.17891156613204,0.181626061033641,-6.49087228684478,8.53408017801268e-11,4.09063640103554e-09
"TR3871|c3_g3",358.697282181142,-1.67482972239032,0.324137004027522,-5.1670426442521,2.37827015604636e-07,4.60578154600897e-06
"TR33359|c1_g2",1525.7264772777,-1.94346965804293,0.454904665986035,-4.27225703176805,1.93504345365688e-05,0.000199327798492997
"TR9970|c1_g2",213.009561082604,-2.56652257467879,0.630185704766679,-4.07264486526083,4.64822711757807e-05,0.000415963128429617
"TR19261|c0_g1",501.515754194458,-1.4156273024857,0.308749021328141,-4.58504223396763,4.53894678377559e-06,5.84202610477618e-05
"TR9244|c12_g1",134.826405847457,-2.44050758378078,0.409291395559147,-5.96276298563942,2.48008036709907e-09,8.12226320224944e-08
"TR12559|c0_g1",642.769390556243,-2.08442339792252,0.665911394478873,-3.13018130520764,0.00174698443897515,0.00825676192814454
"TR13715|c5_g1",137.096256727702,-1.10983188971865,0.32429182939151,-3.42232455193553,0.000620881534416447,0.00357703819310014
"TR31470|c1_g1",34.3059341571444,-3.55078572102223,0.907991289437089,-3.91059447632317,9.20692384949089e-05,0.000736701124522263
"TR10178|c6_g1",1751.22098111788,-2.75962353863974,0.667590214874985,-4.13370878894101,3.56955716539975e-05,0.000332764120102336
"TR10858|c0_g1",420.505186125569,-1.93658807545925,0.369532953901291,-5.24063701224479,1.60023220228452e-07,3.27654745772185e-06
"TR27840|c0_g1",579.490734748129,-3.2020472659694,0.851314741258969,-3.76129662835868,0.000169034827414674,0.00122734196655327
"TR11048|c4_g2",188.077644796314,-2.07842290631022,0.509986110230331,-4.07545002622036,4.59254445402106e-05,0.000412159450444982
"TR23981|c6_g1",187.279006761445,-3.43559435649366,0.77078619635433,-4.45725983773887,8.3013957832625e-06,9.71966419714605e-05
"TR34778|c4_g1",615.635587602011,-1.18928991870973,0.239855633042156,-4.9583572569284,7.10917434590884e-07,1.1906201560173e-05
"TR36434|c3_g1",14629.3279507235,-4.48810011470212,0.460023587408928,-9.75623910934924,1.73469151559054e-22,5.78716218821213e-20
"TR9488|c6_g1",1188.62307541718,-1.71186518393215,0.370546811672574,-4.61983514634799,3.8404506268823e-06,5.08422831403291e-05
"TR32172|c0_g4",75.4243713055052,-1.36340991810188,0.244281460490512,-5.58130737946375,2.38717330102172e-08,6.20888390487156e-07
"TR22272|c0_g1",44.3779291089745,-1.32822895733029,0.332966268610513,-3.98907962320947,6.6330155888207e-05,0.000564697798733864
"TR32239|c6_g1",162.973472705956,-3.39004746297918,0.546719241011186,-6.20070999643091,5.62090045331536e-10,2.18233929275602e-08
"TR7793|c0_g1",929.219511292894,-2.19830033552159,0.592408962508688,-3.71078169751585,0.000206620229756742,0.00144046942567385
"TR17966|c29_g1",190.280255312738,-1.50347142403626,0.353173430243131,-4.25703434995448,2.07156536990788e-05,0.00021173462876007
